3, 11, 0, 10, 8, 6, 0, 19, 18, 0, 12, 0, 2, 0, 23, 0, 0, 13, 14, 0, 7, 2, 3, 7, 4, 7, 4, 0, 0, 25, 24, 0, 0, 15, 46, 0, 2, 0, 25, 0, 0, 21, 0, 3, 4, 52, 20, 0, 0, 12, 48, 17, 0, 0, 24, 0, 0, 18, 0, 2, 26, 48, 10, 2, 0, 7, 24, 40, 0, 1, 5, 1, 7, 2, 0, 4, 50, 19, 0, 3, 1, 2, 3, 45, 6, 7, 0, 7, 14, 0, 10, 15, 50, 0, 0, 3, 0, 0, 0, 25, 31, 13, 0, 5, 9, 0, 18, 34, 24, 0, 0, 2, 0, 0, 8, 2, 51, 16, 2, 1, 0, 7, 22, 50, 0, 7, 3, 2, 0, 7, 1, 0, 16, 46, 30, 0, 0, 27, 40, 21, 0, 0, 1, 3, 0, 6, 5, 0, 8, 31, 32, 13, 9, 35, 39, 12, 0, 3, 7, 0, 0, 5, 7, 0, 0, 12, 29, 40, 10, 25, 20, 0, 0, 12, 15, 0, 0, 1, 5, 3, 0, 0, 20, 44, 35, 25, 8, 0, 3, 11, 10, 2, 1, 0, 0, 4, 0, 0, 7, 25, 68, 33, 10, 15, 17, 3, 0, 3, 3, 0, 0, 2, 3, 0, 1, 5, 43, 11, 0, 9, 13, 0, 0, 10, 1, 2, 1, 0, 1, 5, 3, 0, 0, 0, 0, 0, 0, 5, 7, 8, 0, 6, 5, 0, 0, 7, 8, 0, 0, 18, 18, 0, 0, 10, 11, 0, 2
4, 0, 14, 15, 0, 5, 9, 0, 0, 17, 4, 10, 5, 0, 10, 0, 16, 0, 4, 5, 0, 3, 2, 1, 14, 0, 0, 0, 0, 0, 0, 22, 31, 19, 0, 0, 8, 2, 0, 13, 50, 0, 2, 0, 1, 8, 0, 54, 36, 39, 1, 0, 16, 1, 8, 33, 64, 22, 6, 4, 6, 8, 18, 53, 24, 47, 7, 3, 13, 0, 21, 43, 31, 48, 0, 0, 0, 0, 43, 23, 6, 43, 10, 6, 3, 0, 34, 32, 0, 57, 0, 0, 0, 0, 62, 6, 0, 40, 13, 12, 0, 1, 49, 10, 0, 51, 15, 6, 0, 4, 54, 8, 2, 41, 17, 18, 0, 11, 61, 0, 0, 38, 31, 6, 0, 8, 29, 9, 0, 0, 68, 0, 0, 68, 0, 0, 15, 0, 70, 16, 0, 33, 60, 0, 2, 1, 53, 11, 11, 53, 1, 2, 4, 0, 33, 33, 3, 12, 48, 1, 1, 0, 27, 25, 25, 27, 0, 1, 0, 9, 0, 50, 30, 7, 31, 7, 3, 1, 12, 45, 45, 12, 1, 3, 1, 15, 0, 48, 45, 35, 16, 11, 7, 7, 11, 58, 58, 11, 7, 7, 7, 7, 2, 24, 39, 67, 3, 6, 1, 0, 7, 40, 40, 7, 0, 1, 7, 0, 9, 0, 22, 62, 1, 0, 0, 0, 5, 9, 9, 5, 0, 0, 4, 0, 5, 0, 13, 20, 13, 0, 10, 3, 15, 0, 0, 15, 3, 10, 3, 2, 0, 2, 14, 0, 29, 4, 3
0, 5, 2, 0, 0, 15, 11, 0, 7, 0, 0, 0, 3, 5, 2, 0, 0, 13, 25, 20, 0, 0, 3, 23, 0, 1, 0, 0, 14, 29, 18, 0, 2, 10, 30, 40, 19, 0, 0, 24, 2, 0, 2, 19, 35, 34, 15, 0, 4, 0, 7, 31, 43, 29, 7, 0, 9, 0, 11, 43, 43, 10, 0, 4, 5, 0, 0, 7, 39, 55, 30, 0, 0, 12, 33, 38, 20, 0, 0, 3, 4, 8, 2, 0, 12, 40, 42, 25, 0, 34, 46, 10, 0, 6, 13, 0, 3, 8, 8, 1, 0, 10, 27, 39, 35, 41, 26, 0, 0, 8, 12, 0, 3, 0, 2, 12, 7, 0, 4, 25, 94, 34, 0, 5, 13, 0, 0, 9, 0, 0, 1, 11, 5, 0, 12, 41, 63, 35, 7, 1, 8, 11, 5, 0, 2, 9, 3, 0, 3, 31, 41, 33, 9, 37, 42, 11, 0, 0, 6, 0, 5, 4, 0, 0, 15, 41, 35, 9, 0, 22, 46, 32, 5, 0, 1, 6, 11, 0, 0, 26, 39, 22, 1, 0, 12, 0, 10, 45, 46, 12, 0, 11, 10, 8, 22, 42, 36, 9, 0, 0, 24, 0, 0, 32, 51, 27, 5, 7, 0, 19, 31, 14, 0, 5, 10, 5, 0, 8, 9, 7, 15, 24, 16, 0, 0, 10, 14, 0, 0, 1, 8, 3, 0, 12, 15, 0, 0, 11, 12, 0, 9, 0, 0, 14, 16, 0, 0, 5, 9, 2, 0, 2, 3, 1, 0, 2, 4
0, 5, 5, 0, 2, 16, 14, 0, 3, 0, 24, 0, 0, 22, 0, 0, 0, 2, 10, 11, 1, 0, 0, 9, 1, 8, 0, 5, 8, 37, 3, 11, 8, 2, 12, 31, 28, 5, 0, 7, 3, 12, 0, 3, 43, 28, 14, 11, 14, 0, 1, 29, 50, 40, 12, 0, 4, 9, 0, 1, 72, 0, 15, 0, 3, 0, 0, 2, 25, 42, 28, 3, 0, 11, 0, 28, 52, 0, 0, 0, 0, 12, 10, 0, 0, 17, 38, 40, 0, 15, 0, 60, 4, 16, 0, 7, 1, 13, 16, 3, 0, 0, 25, 47, 23, 6, 20, 49, 0, 13, 0, 6, 3, 0, 1, 12, 8, 0, 0, 17, 62, 0, 65, 12, 4, 0, 22, 0, 3, 0, 0, 0, 1, 5, 5, 3, 15, 80, 49, 0, 5, 12, 0, 6, 0, 0, 3, 3, 0, 0, 0, 0, 33, 54, 24, 0, 8, 6, 0, 10, 0, 4, 7, 4, 0, 0, 8, 16, 47, 19, 0, 2, 9, 0, 0, 12, 8, 5, 1, 0, 4, 16, 32, 43, 39, 0, 0, 9, 2, 0, 5, 6, 8, 1, 0, 3, 18, 32, 38, 38, 16, 0, 2, 13, 0, 0, 14, 0, 0, 0, 0, 11, 26, 29, 18, 4, 0, 0, 11, 12, 0, 1, 15, 0, 1, 0, 0, 7, 15, 13, 1, 0, 3, 0, 7, 8, 0, 0, 9, 3, 9, 5, 0, 0, 0, 0, 1, 2, 14, 1, 0, 6, 5, 0, 2, 12, 5
4, 1, 0, 0, 3, 3, 0, 0, 4, 0, 0, 0, 3, 6, 5, 2, 0, 3, 9, 10, 8, 6, 8, 10, 0, 5, 9, 7, 0, 0, 0, 0, 23, 36, 48, 50, 44, 40, 44, 50, 50, 39, 36, 51, 72, 72, 46, 20, 0, 0, 4, 6, 2, 0, 0, 0, 4, 0, 4, 28, 54, 52, 20, 0, 5, 6, 7, 7, 7, 5, 1, 0, 0, 23, 44, 43, 26, 12, 14, 23, 7, 2, 0, 0, 0, 1, 1, 0, 27, 33, 31, 13, 0, 0, 0, 12, 10, 7, 2, 0, 1, 10, 22, 30, 44, 26, 6, 0, 3, 7, 4, 0, 1, 3, 3, 0, 0, 11, 34, 53, 0, 0, 0, 1, 4, 4, 3, 1, 0, 15, 10, 0, 12, 51, 42, 0, 0, 4, 7, 8, 7, 5, 6, 7, 13, 0, 0, 20, 42, 37, 21, 13, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 12, 42, 38, 3, 0, 4, 8, 3, 0, 2, 8, 12, 12, 9, 0, 27, 55, 40, 9, 0, 0, 2, 9, 3, 0, 1, 8, 8, 1, 0, 5, 56, 80, 53, 34, 50, 58, 47, 59, 53, 48, 48, 48, 40, 24, 10, 0, 0, 0, 0, 4, 12, 7, 0, 11, 9, 9, 12, 13, 8, 0, 0, 26, 7, 0, 4, 14, 12, 2, 0, 0, 0, 0, 0, 3, 5, 5, 5, 0, 6, 8, 0, 0, 1, 3, 1, 11, 9, 5, 0, 0, 0, 0, 4, 6
0, 0, 3, 1, 0, 30, 0, 24, 1, 0, 0, 0, 0, 0, 1, 2, 1, 2, 10, 9, 0, 12, 0, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 5, 25, 32, 26, 24, 54, 26, 1, 2, 3, 4, 3, 0, 0, 0, 1, 3, 27, 38, 38, 28, 93, 41, 48, 50, 52, 53, 52, 48, 44, 41, 1, 0, 11, 13, 10, 1, 64, 6, 4, 6, 8, 9, 8, 4, 0, 0, 3, 0, 3, 0, 0, 8, 36, 0, 1, 2, 3, 3, 2, 0, 0, 0, 2, 3, 4, 0, 4, 43, 24, 7, 6, 6, 6, 6, 6, 6, 5, 5, 0, 4, 2, 0, 1, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 19, 0, 9, 9, 36, 5, 0, 0, 0, 3, 5, 5, 5, 3, 2, 0, 9, 0, 8, 24, 37, 14, 9, 4, 3, 0, 0, 0, 0, 0, 0, 10, 3, 0, 1, 34, 19, 1, 0, 6, 4, 2, 1, 3, 7, 12, 15, 15, 0, 0, 0, 45, 14, 4, 0, 0, 0, 0, 0, 0, 0, 2, 3, 5, 0, 0, 4, 56, 32, 29, 26, 28, 28, 27, 23, 16, 7, 0, 0, 0, 0, 0, 4, 39, 30, 22, 23, 34, 36, 38, 36, 31, 21, 12, 6, 0, 13, 0, 1, 6, 15, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 19, 0, 2, 0, 19, 0, 2, 0, 0, 0, 1, 1, 1, 1, 1, 0
0, 1, 0, 0, 11, 3, 0, 4, 2, 2, 8, 2, 0, 0, 11, 2, 0, 0, 0, 13, 2, 6, 0, 2, 0, 0, 3, 0, 13, 3, 4, 0, 1, 0, 1, 39, 0, 10, 0, 0, 0, 0, 1, 0, 49, 14, 0, 0, 2, 0, 3, 59, 0, 13, 1, 0, 4, 0, 2, 6, 79, 29, 0, 1, 3, 0, 4, 63, 0, 13, 0, 0, 3, 2, 1, 15, 82, 38, 0, 2, 3, 0, 3, 52, 5, 12, 0, 2, 0, 4, 0, 24, 56, 41, 0, 0, 2, 0, 2, 34, 23, 9, 0, 5, 0, 9, 0, 36, 24, 43, 5, 0, 2, 0, 1, 20, 35, 7, 0, 8, 0, 16, 1, 47, 4, 47, 12, 4, 4, 0, 0, 21, 29, 13, 0, 0, 8, 0, 4, 51, 0, 40, 5, 11, 2, 4, 17, 30, 21, 2, 0, 13, 12, 0, 3, 45, 8, 54, 7, 0, 0, 0, 14, 28, 23, 4, 0, 2, 0, 3, 14, 40, 9, 53, 7, 0, 4, 0, 0, 19, 38, 31, 9, 0, 0, 13, 31, 33, 2, 37, 6, 4, 15, 1, 0, 12, 34, 42, 33, 22, 13, 29, 33, 19, 6, 36, 4, 3, 9, 7, 2, 0, 2, 15, 35, 51, 48, 37, 19, 1, 21, 43, 1, 0, 0, 2, 1, 0, 0, 0, 15, 29, 35, 22, 9, 0, 21, 29, 0, 6, 0, 0, 0, 2, 9, 11, 2, 0, 0, 1, 10, 0, 10, 3, 0, 32, 1
28, 0, 8, 2, 0, 19, 4, 0, 0, 25, 0, 0, 0, 12, 0, 12, 35, 8, 9, 2, 0, 8, 0, 0, 0, 5, 6, 0, 9, 5, 16, 35, 32, 35, 6, 0, 5, 0, 0, 0, 4, 0, 15, 0, 15, 0, 38, 42, 15, 45, 0, 0, 10, 0, 6, 6, 8, 0, 12, 0, 0, 9, 42, 20, 1, 41, 2, 0, 8, 0, 7, 7, 5, 6, 0, 2, 0, 37, 38, 0, 0, 30, 20, 8, 2, 0, 1, 0, 0, 11, 0, 7, 0, 56, 31, 0, 2, 14, 41, 21, 0, 4, 0, 0, 0, 3, 0, 9, 32, 41, 14, 0, 0, 0, 53, 30, 0, 15, 3, 0, 3, 0, 0, 8, 60, 13, 0, 2, 0, 0, 16, 54, 2, 3, 0, 3, 0, 0, 15, 43, 33, 0, 0, 15, 15, 0, 7, 27, 24, 1, 4, 9, 0, 12, 28, 29, 15, 2, 1, 8, 20, 0, 0, 3, 48, 5, 1, 2, 2, 30, 36, 10, 0, 6, 11, 1, 4, 3, 0, 0, 46, 23, 0, 0, 19, 34, 27, 0, 0, 7, 11, 0, 0, 22, 0, 0, 18, 45, 18, 16, 36, 23, 6, 0, 0, 5, 4, 0, 0, 25, 0, 1, 0, 46, 40, 48, 35, 10, 0, 0, 6, 1, 0, 1, 11, 4, 2, 7, 0, 17, 34, 41, 15, 3, 0, 2, 4, 0, 0, 3, 21, 0, 9, 17, 17, 0, 11, 9, 0, 2, 6, 3, 0, 0, 1, 3, 2
0, 0, 6, 5, 2, 1, 0, 0, 2, 0, 19, 0, 0, 20, 0, 10, 19, 5, 0, 3, 6, 0, 0, 3, 12, 0, 9, 0, 0, 6, 0, 11, 42, 15, 0, 0, 5, 1, 0, 4, 46, 11, 10, 8, 5, 2, 0, 30, 39, 27, 10, 0, 0, 2, 2, 0, 78, 33, 12, 14, 11, 1, 12, 50, 16, 35, 31, 1, 0, 3, 7, 0, 79, 41, 4, 3, 1, 0, 19, 47, 0, 31, 40, 13, 0, 2, 10, 5, 59, 45, 4, 0, 0, 1, 30, 31, 0, 17, 32, 28, 9, 0, 9, 27, 30, 49, 14, 0, 2, 18, 42, 10, 9, 4, 19, 39, 24, 0, 7, 45, 2, 45, 17, 0, 3, 26, 45, 0, 0, 22, 0, 59, 30, 0, 27, 48, 0, 47, 2, 5, 13, 72, 0, 8, 6, 18, 0, 38, 42, 0, 34, 29, 2, 21, 43, 0, 46, 32, 8, 3, 2, 5, 0, 9, 46, 6, 40, 6, 1, 0, 61, 8, 46, 2, 9, 0, 0, 1, 0, 1, 41, 33, 46, 2, 0, 3, 49, 58, 14, 10, 0, 4, 2, 14, 0, 13, 26, 56, 40, 6, 4, 9, 40, 78, 0, 20, 0, 12, 1, 14, 0, 11, 3, 42, 15, 0, 3, 0, 34, 37, 1, 3, 0, 2, 0, 2, 2, 0, 0, 11, 0, 0, 3, 0, 21, 0, 1, 0, 2, 0, 0, 0, 21, 0, 7, 0, 10, 10, 10, 2, 9, 0, 0, 21, 7, 4, 3
2, 18, 0, 26, 4, 0, 10, 10, 0, 1, 7, 7, 3, 1, 5, 11, 10, 1, 32, 1, 3, 0, 8, 0, 0, 11, 4, 0, 0, 15, 11, 0, 9, 0, 62, 8, 0, 1, 4, 0, 16, 0, 3, 23, 21, 0, 0, 11, 1, 1, 35, 48, 0, 22, 3, 2, 1, 2, 28, 55, 32, 0, 0, 30, 0, 5, 0, 60, 22, 10, 8, 0, 0, 35, 53, 19, 0, 7, 13, 0, 5, 1, 0, 28, 59, 0, 13, 0, 36, 42, 26, 0, 0, 14, 14, 0, 4, 5, 0, 0, 55, 12, 9, 22, 61, 19, 0, 7, 15, 2, 0, 10, 0, 17, 1, 0, 26, 61, 0, 59, 13, 9, 4, 1, 2, 3, 1, 0, 2, 1, 20, 4, 0, 63, 88, 12, 7, 4, 0, 0, 5, 14, 10, 0, 0, 0, 0, 4, 24, 53, 55, 33, 0, 0, 0, 9, 7, 0, 1, 13, 0, 0, 0, 15, 49, 31, 14, 45, 21, 0, 0, 9, 9, 0, 0, 19, 13, 1, 8, 38, 41, 5, 0, 30, 60, 26, 0, 0, 6, 5, 4, 9, 17, 0, 33, 54, 11, 0, 10, 8, 46, 43, 25, 3, 0, 9, 8, 0, 10, 0, 36, 46, 0, 0, 25, 0, 0, 32, 45, 19, 0, 0, 4, 0, 3, 1, 17, 17, 0, 5, 15, 0, 0, 13, 28, 16, 1, 0, 1, 0, 3, 12, 0, 0, 13, 10, 0, 0, 19, 3, 0, 0, 8, 8, 3, 0, 4
4, 0, 0, 0, 0, 0, 1, 11, 0, 1, 0, 0, 0, 3, 3, 0, 2, 16, 13, 0, 0, 13, 13, 0, 5, 0, 1, 16, 20, 9, 3, 6, 0, 21, 31, 17, 5, 6, 8, 4, 5, 0, 8, 36, 36, 11, 0, 10, 0, 6, 31, 50, 26, 0, 0, 25, 0, 4, 22, 36, 26, 4, 0, 6, 0, 0, 15, 42, 39, 11, 1, 14, 0, 24, 38, 23, 3, 0, 1, 1, 0, 3, 0, 3, 31, 56, 31, 0, 11, 38, 41, 11, 0, 1, 8, 0, 0, 11, 1, 0, 12, 55, 44, 0, 31, 33, 22, 3, 0, 5, 7, 0, 0, 11, 11, 0, 0, 18, 36, 41, 44, 20, 0, 0, 5, 6, 2, 0, 0, 5, 0, 2, 11, 0, 14, 76, 11, 8, 3, 0, 0, 0, 0, 0, 0, 5, 3, 2, 0, 0, 16, 59, 9, 7, 2, 0, 0, 0, 0, 0, 0, 0, 6, 4, 0, 4, 28, 38, 6, 4, 1, 0, 0, 0, 1, 2, 0, 0, 4, 9, 2, 27, 43, 18, 3, 2, 0, 0, 0, 1, 2, 3, 5, 0, 3, 14, 18, 43, 43, 0, 1, 1, 0, 0, 1, 2, 3, 3, 11, 3, 5, 12, 23, 37, 23, 0, 0, 1, 1, 1, 2, 2, 2, 2, 5, 9, 2, 2, 16, 15, 1, 0, 1, 1, 2, 2, 2, 1, 1, 0, 0, 7, 0, 0, 7, 0, 0, 12, 1, 2, 3, 3, 2, 1, 0, 0, 5
0, 0, 1, 0, 0, 0, 4, 8, 0, 9, 5, 0, 0, 18, 15, 0, 5, 9, 12, 11, 6, 0, 0, 0, 16, 0, 1, 17, 14, 0, 1, 24, 0, 2, 13, 20, 20, 16, 11, 9, 0, 3, 1, 0, 0, 11, 8, 0, 13, 23, 37, 47, 51, 52, 52, 52, 38, 49, 44, 36, 58, 85, 63, 14, 0, 0, 2, 3, 1, 0, 0, 0, 7, 0, 2, 34, 48, 28, 4, 0, 11, 12, 10, 6, 1, 0, 1, 3, 0, 9, 31, 35, 21, 6, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 4, 42, 48, 11, 0, 10, 14, 0, 4, 6, 8, 6, 2, 0, 0, 1, 59, 32, 9, 3, 2, 0, 0, 3, 0, 0, 12, 22, 2, 0, 9, 58, 29, 20, 9, 1, 0, 0, 2, 2, 0, 3, 0, 0, 3, 34, 38, 21, 0, 0, 0, 0, 0, 0, 0, 0, 16, 18, 9, 6, 33, 60, 40, 0, 1, 0, 0, 3, 7, 9, 8, 6, 0, 0, 6, 42, 47, 16, 0, 3, 14, 8, 1, 0, 0, 0, 0, 0, 20, 7, 34, 83, 79, 33, 31, 69, 33, 30, 26, 23, 20, 15, 7, 1, 1, 0, 0, 13, 15, 7, 10, 23, 25, 30, 37, 43, 42, 31, 15, 3, 11, 14, 5, 0, 0, 7, 6, 0, 0, 0, 4, 10, 12, 6, 0, 0, 0, 5, 10, 7, 3, 4, 3, 0, 9, 4, 0, 0, 0, 3, 5, 5, 6
0, 1, 2, 1, 6, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 26, 27, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 19, 26, 68, 50, 22, 25, 16, 8, 7, 5, 1, 0, 0, 0, 0, 0, 21, 32, 71, 37, 33, 40, 42, 50, 48, 46, 50, 55, 48, 25, 2, 0, 2, 1, 45, 0, 0, 0, 3, 0, 2, 4, 2, 1, 2, 2, 0, 0, 3, 4, 50, 6, 3, 2, 0, 2, 2, 0, 0, 0, 2, 2, 0, 0, 4, 19, 40, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 3, 0, 31, 34, 0, 1, 0, 2, 3, 1, 0, 0, 1, 0, 0, 1, 4, 0, 37, 24, 0, 0, 3, 0, 2, 2, 0, 1, 0, 1, 0, 0, 0, 0, 41, 24, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 1, 45, 11, 0, 2, 0, 0, 1, 0, 1, 0, 3, 1, 2, 0, 0, 0, 54, 7, 0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 2, 52, 16, 0, 0, 2, 0, 0, 1, 0, 2, 0, 4, 0, 1, 0, 2, 45, 53, 46, 53, 49, 50, 49, 50, 50, 56, 45, 42, 10, 0, 2, 0, 0, 4, 1, 4, 0, 3, 4, 0, 0, 8, 11, 23, 6, 1, 0, 3, 1, 0, 3, 0, 0, 1, 0, 0, 2, 0, 0, 5, 0, 0, 0
1, 0, 0, 2, 0, 0, 0, 1, 0, 4, 0, 2, 0, 0, 4, 0, 0, 9, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 6, 44, 0, 2, 4, 38, 4, 2, 0, 1, 0, 0, 1, 0, 1, 0, 17, 72, 1, 5, 0, 51, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 16, 86, 1, 2, 0, 52, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 13, 103, 0, 0, 1, 51, 9, 1, 1, 0, 0, 0, 0, 1, 0, 3, 14, 88, 2, 2, 0, 40, 17, 0, 0, 0, 1, 0, 0, 3, 0, 0, 16, 63, 2, 1, 1, 37, 27, 2, 0, 1, 1, 0, 0, 2, 0, 2, 23, 73, 0, 4, 1, 12, 56, 1, 0, 0, 3, 0, 0, 0, 3, 0, 49, 79, 0, 2, 0, 5, 51, 17, 1, 1, 0, 0, 0, 3, 2, 1, 66, 56, 2, 2, 5, 0, 15, 56, 0, 4, 2, 3, 3, 0, 1, 1, 70, 36, 0, 6, 0, 1, 1, 46, 48, 0, 0, 0, 0, 2, 0, 39, 52, 31, 2, 0, 2, 0, 3, 0, 43, 60, 7, 1, 1, 1, 16, 48, 23, 34, 0, 3, 0, 0, 0, 2, 0, 20, 61, 28, 4, 23, 64, 4, 18, 42, 1, 1, 3, 0, 3, 0, 5, 0, 4, 46, 50, 47, 2, 0, 10, 48, 0, 5, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 3, 0, 0, 1, 0, 1
1, 0, 1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 12, 12, 0, 0, 1, 0, 3, 0, 0, 1, 0, 3, 0, 0, 1, 0, 22, 47, 2, 4, 0, 1, 0, 0, 3, 0, 8, 0, 0, 2, 3, 57, 1, 50, 7, 0, 0, 3, 0, 3, 0, 1, 0, 0, 6, 0, 39, 42, 2, 33, 43, 0, 5, 0, 0, 0, 0, 1, 1, 0, 0, 33, 50, 0, 0, 0, 51, 7, 0, 0, 4, 0, 0, 0, 0, 1, 7, 61, 3, 4, 5, 0, 34, 40, 0, 3, 1, 0, 0, 1, 0, 1, 62, 9, 0, 0, 0, 2, 1, 56, 2, 0, 0, 0, 0, 2, 0, 45, 32, 4, 1, 2, 0, 3, 0, 31, 41, 0, 0, 0, 1, 2, 31, 46, 1, 1, 0, 2, 1, 1, 0, 0, 54, 2, 2, 1, 3, 2, 57, 6, 0, 1, 2, 0, 0, 1, 3, 4, 37, 29, 0, 5, 0, 54, 18, 0, 3, 0, 0, 0, 5, 0, 3, 0, 9, 54, 0, 0, 36, 42, 0, 3, 2, 0, 0, 0, 0, 0, 0, 1, 5, 51, 16, 7, 56, 0, 7, 0, 0, 2, 0, 2, 1, 5, 0, 2, 0, 17, 60, 52, 18, 1, 0, 0, 0, 2, 0, 1, 1, 0, 2, 0, 6, 0, 54, 37, 0, 0, 0, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 2
0, 0, 1, 0, 1, 2, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 17, 0, 2, 0, 0, 0, 9, 19, 0, 0, 0, 2, 2, 0, 41, 12, 58, 3, 0, 3, 4, 0, 60, 72, 1, 3, 0, 2, 1, 11, 54, 3, 53, 2, 0, 1, 1, 0, 75, 48, 0, 5, 0, 0, 0, 41, 27, 0, 52, 17, 1, 2, 0, 1, 59, 42, 0, 3, 0, 0, 1, 57, 0, 4, 19, 46, 0, 0, 0, 17, 51, 45, 1, 0, 2, 0, 12, 50, 0, 2, 4, 52, 4, 2, 3, 29, 27, 44, 10, 0, 3, 0, 35, 29, 6, 0, 0, 37, 31, 0, 0, 51, 2, 26, 41, 1, 1, 1, 55, 5, 0, 0, 1, 5, 56, 0, 5, 52, 0, 0, 57, 2, 0, 11, 54, 0, 0, 0, 0, 0, 45, 25, 10, 45, 2, 0, 31, 38, 2, 38, 25, 0, 2, 0, 0, 0, 14, 53, 28, 31, 0, 1, 2, 54, 3, 56, 2, 0, 2, 0, 3, 0, 0, 50, 68, 3, 1, 2, 0, 36, 67, 29, 0, 3, 0, 1, 0, 2, 2, 42, 75, 1, 3, 0, 0, 8, 63, 2, 2, 1, 0, 1, 1, 3, 0, 6, 10, 0, 0, 4, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 4, 0, 0, 1, 2, 0, 1, 3, 2, 1, 0, 0, 5, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 3
0, 0, 3, 0, 0, 3, 0, 0, 0, 3, 2, 0, 1, 1, 2, 0, 0, 4, 0, 0, 1, 0, 0, 3, 0, 1, 0, 2, 0, 0, 0, 3, 0, 19, 46, 1, 0, 5, 0, 0, 0, 2, 1, 1, 3, 53, 5, 0, 1, 1, 55, 21, 1, 0, 2, 0, 0, 0, 0, 3, 65, 22, 0, 6, 1, 0, 1, 57, 1, 0, 0, 1, 0, 1, 3, 60, 20, 2, 1, 0, 1, 3, 1, 28, 47, 0, 4, 0, 0, 2, 51, 39, 2, 0, 3, 0, 0, 0, 6, 0, 50, 25, 3, 5, 0, 37, 47, 2, 0, 1, 0, 0, 3, 1, 0, 1, 1, 62, 12, 0, 39, 53, 1, 1, 0, 0, 0, 0, 0, 2, 0, 3, 1, 7, 57, 47, 45, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 2, 0, 45, 102, 0, 1, 1, 0, 4, 0, 1, 2, 2, 0, 0, 2, 6, 39, 48, 2, 65, 9, 2, 0, 0, 2, 0, 0, 0, 1, 4, 1, 35, 49, 0, 0, 10, 59, 8, 1, 3, 0, 1, 1, 0, 4, 0, 47, 43, 0, 3, 2, 2, 7, 68, 7, 0, 3, 0, 0, 4, 0, 36, 39, 2, 1, 1, 0, 1, 2, 18, 60, 1, 0, 3, 3, 0, 0, 4, 3, 0, 1, 0, 0, 0, 0, 1, 0, 5, 3, 0, 1, 0, 0, 0, 3, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 2, 0, 4
1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 4, 0, 0, 2, 1, 8, 3, 0, 2, 0, 0, 2, 1, 1, 1, 0, 0, 2, 50, 8, 0, 51, 20, 1, 6, 0, 4, 0, 0, 0, 1, 2, 0, 62, 36, 1, 0, 5, 62, 0, 0, 1, 0, 0, 0, 0, 0, 4, 57, 36, 0, 2, 1, 0, 21, 58, 0, 6, 2, 1, 0, 3, 3, 38, 41, 2, 5, 0, 1, 1, 1, 33, 51, 0, 3, 0, 4, 0, 30, 55, 0, 4, 1, 0, 0, 2, 2, 0, 43, 43, 2, 8, 0, 28, 56, 1, 6, 0, 1, 0, 1, 0, 0, 2, 0, 56, 35, 0, 21, 56, 3, 0, 0, 5, 0, 2, 2, 0, 3, 0, 2, 1, 47, 43, 56, 6, 0, 2, 0, 2, 0, 2, 0, 3, 3, 1, 1, 2, 51, 80, 4, 0, 3, 0, 0, 4, 0, 0, 0, 4, 0, 0, 23, 61, 24, 2, 0, 2, 3, 0, 0, 1, 0, 2, 5, 0, 7, 45, 56, 2, 3, 1, 2, 1, 0, 0, 4, 0, 0, 2, 1, 24, 76, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 27, 69, 0, 0, 3, 2, 2, 2, 2, 3, 2, 0, 0, 0, 3, 0, 71, 0, 1, 8, 0, 3, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 9, 0, 1, 0, 4, 0, 2, 0, 0, 1, 2, 0, 1, 1, 0, 2, 5
